generation,member,obs,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
51,gen=46_member=9261_pso,0.233256,98,-999,1242.5,1242.5,1,-999
51,gen=42_member=8395_pso,0.233256,99,-999,1144.5,1144.5,1,-999
51,gen=48_member=9553_pso,0.233256,100,-999,1045.5,1045.5,1,-999
52,gen=52_member=10309_pso,0.233255,50,-999,5561.5,5561.5,1,-999
52,gen=52_member=10315_pso,0.233256,103,-999,1533.5,1533.5,1,-999
52,gen=52_member=10319_pso,0.233256,102,-999,1635.5,1635.5,1,-999
52,gen=52_member=10321_pso,0.233255,9,-999,6750.5,6750.5,1,-999
52,gen=52_member=10323_pso,0.233255,35,-999,6191.5,6191.5,1,-999
52,gen=52_member=10327_pso,0.233256,97,-999,2130.5,2130.5,1,-999
52,gen=52_member=10329_pso,0.233256,106,-999,1221.5,1221.5,1,-999
52,gen=52_member=10331_pso,0.233256,59,-999,5075.5,5075.5,1,-999
52,gen=52_member=10333_pso,0.233256,85,-999,3216.5,3216.5,1,-999
52,gen=52_member=10335_pso,0.233255,42,-999,5925.5,5925.5,1,-999
52,gen=52_member=10343_pso,0.233256,107,-999,1115.5,1115.5,1,-999
52,gen=52_member=10347_pso,0.233256,109,-999,900.5,900.5,1,-999
52,gen=52_member=10353_pso,0.233256,61,-999,4956.5,4956.5,1,-999
52,gen=52_member=10357_pso,0.233256,115,-999,231.5,231.5,1,-999
52,gen=52_member=10363_pso,0.233255,53,-999,5408.5,5408.5,1,-999
52,gen=52_member=10369_pso,0.233256,114,-999,345.5,345.5,1,-999
52,gen=52_member=10371_pso,0.233256,113,-999,458.5,458.5,1,-999
52,gen=52_member=10373_pso,0.233256,111,-999,681.5,681.5,1,-999
52,gen=52_member=10377_pso,0.233256,84,-999,3300.5,3300.5,1,-999
52,gen=52_member=10381_pso,0.233256,110,-999,791.5,791.5,1,-999
52,gen=52_member=10385_pso,0.233255,15,-999,6681.5,6681.5,1,-999
52,gen=52_member=10387_pso,0.233256,70,-999,4371.5,4371.5,1,-999
52,gen=52_member=10389_pso,0.233255,28,-999,6408.5,6408.5,1,-999
52,gen=52_member=10391_pso,0.233255,26,-999,6461.5,6461.5,1,-999
52,gen=52_member=10397_pso,0.233255,19,-999,6615.5,6615.5,1,-999
52,gen=52_member=10403_pso,0.233255,56,-999,5246.5,5246.5,1,-999
52,gen=52_member=10407_pso,0.233256,64,-999,4770.5,4770.5,1,-999
52,gen=52_member=10413_pso,0.233255,23,-999,6533.5,6533.5,1,-999
52,gen=52_member=10415_pso,0.233255,18,-999,6633.5,6633.5,1,-999
52,gen=52_member=10417_pso,0.233255,21,-999,6576.5,6576.5,1,-999
52,gen=52_member=10421_pso,0.233255,16,-999,6666.5,6666.5,1,-999
52,gen=52_member=10425_pso,0.233256,116,-999,116.5,116.5,1,-999
52,gen=52_member=10427_pso,0.233256,104,-999,1430.5,1430.5,1,-999
52,gen=52_member=10433_pso,0.233255,10,-999,6741.5,6741.5,1,-999
52,gen=52_member=10437_pso,0.233255,5,-999,6776.5,6776.5,1,-999
52,gen=52_member=10443_pso,0.233256,112,-999,570.5,570.5,1,-999
52,gen=52_member=10447_pso,0.233255,31,-999,6321.5,6321.5,1,-999
52,gen=52_member=10449_pso,0.233255,25,-999,6486.5,6486.5,1,-999
52,gen=52_member=10451_pso,0.233255,6,-999,6771.5,6771.5,1,-999
52,gen=52_member=10453_pso,0.233255,12,-999,6720.5,6720.5,1,-999
52,gen=52_member=10459_pso,0.233256,65,-999,4706.5,4706.5,1,-999
52,gen=52_member=10463_pso,0.233255,8,-999,6758.5,6758.5,1,-999
52,gen=52_member=10465_pso,0.233255,27,-999,6435.5,6435.5,1,-999
52,gen=52_member=10467_pso,0.233255,7,-999,6765.5,6765.5,1,-999
52,gen=52_member=10469_pso,0.233255,2,-999,6785.5,6785.5,1,-999
52,gen=52_member=10471_pso,0.233256,117,-999,0.5,0.5,1,-999
52,gen=52_member=10473_pso,0.233256,73,-999,4158.5,4158.5,1,-999
52,gen=52_member=10475_pso,0.233255,49,-999,5610.5,5610.5,1,-999
52,gen=52_member=10477_pso,0.233255,13,-999,6708.5,6708.5,1,-999
52,gen=52_member=10479_pso,0.233256,81,-999,3546.5,3546.5,1,-999
52,gen=52_member=10481_pso,0.233256,105,-999,1326.5,1326.5,1,-999
52,gen=52_member=10483_pso,0.233255,34,-999,6225.5,6225.5,1,-999
52,gen=52_member=10485_pso,0.233256,108,-999,1008.5,1008.5,1,-999
52,gen=52_member=10487_pso,0.233255,1,-999,6786.5,6786.5,1,-999
52,gen=52_member=10489_pso,0.233256,92,-999,2600.5,2600.5,1,-999
52,gen=52_member=10493_pso,0.233255,3,-999,6783.5,6783.5,1,-999
52,gen=52_member=10497_pso,0.233255,33,-999,6258.5,6258.5,1,-999
52,gen=52_member=10499_pso,0.233255,4,-999,6780.5,6780.5,1,-999
52,gen=51_member=10149_pso,0.233255,11,-999,6731.5,6731.5,1,-999
52,gen=51_member=10183_pso,0.233255,14,-999,6695.5,6695.5,1,-999
52,gen=50_member=9971_pso,0.233255,17,-999,6650.5,6650.5,1,-999
52,gen=51_member=10101_pso,0.233255,20,-999,6596.5,6596.5,1,-999
52,gen=51_member=10277_pso,0.233255,22,-999,6555.5,6555.5,1,-999
52,gen=51_member=10245_pso,0.233255,24,-999,6510.5,6510.5,1,-999
52,gen=51_member=10291_pso,0.233255,29,-999,6380.5,6380.5,1,-999
52,gen=51_member=10255_pso,0.233255,30,-999,6351.5,6351.5,1,-999
52,gen=51_member=10103_pso,0.233255,32,-999,6290.5,6290.5,1,-999
52,gen=51_member=10235_pso,0.233255,36,-999,6156.5,6156.5,1,-999
52,gen=51_member=10279_pso,0.233255,37,-999,6120.5,6120.5,1,-999
52,gen=51_member=10211_pso,0.233255,38,-999,6083.5,6083.5,1,-999
52,gen=51_member=10199_pso,0.233255,39,-999,6045.5,6045.5,1,-999
52,gen=50_member=9997_pso,0.233255,40,-999,6006.5,6006.5,1,-999
52,gen=50_member=9969_pso,0.233255,41,-999,5966.5,5966.5,1,-999
52,gen=51_member=10133_pso,0.233255,43,-999,5883.5,5883.5,1,-999
52,gen=51_member=10283_pso,0.233255,44,-999,5840.5,5840.5,1,-999
52,gen=51_member=10259_pso,0.233255,45,-999,5796.5,5796.5,1,-999
52,gen=50_member=9917_pso,0.233255,46,-999,5751.5,5751.5,1,-999
52,gen=50_member=9965_pso,0.233255,47,-999,5705.5,5705.5,1,-999
52,gen=51_member=10261_pso,0.233255,48,-999,5658.5,5658.5,1,-999
52,gen=51_member=10269_pso,0.233255,51,-999,5511.5,5511.5,1,-999
52,gen=48_member=9545_pso,0.233255,52,-999,5460.5,5460.5,1,-999
52,gen=48_member=9503_pso,0.233255,54,-999,5355.5,5355.5,1,-999
52,gen=50_member=9903_pso,0.233255,55,-999,5301.5,5301.5,1,-999
52,gen=49_member=9829_pso,0.233256,57,-999,5190.5,5190.5,1,-999
52,gen=50_member=9929_pso,0.233256,58,-999,5133.5,5133.5,1,-999
52,gen=47_member=9303_pso,0.233256,60,-999,5016.5,5016.5,1,-999
52,gen=51_member=10203_pso,0.233256,62,-999,4895.5,4895.5,1,-999
52,gen=49_member=9875_pso,0.233256,63,-999,4833.5,4833.5,1,-999
52,gen=51_member=10111_pso,0.233256,66,-999,4641.5,4641.5,1,-999
52,gen=50_member=9937_pso,0.233256,67,-999,4575.5,4575.5,1,-999
52,gen=47_member=9395_pso,0.233256,68,-999,4508.5,4508.5,1,-999
52,gen=51_member=10155_pso,0.233256,69,-999,4440.5,4440.5,1,-999
52,gen=49_member=9869_pso,0.233256,71,-999,4301.5,4301.5,1,-999
52,gen=51_member=10295_pso,0.233256,72,-999,4230.5,4230.5,1,-999
52,gen=47_member=9455_pso,0.233256,74,-999,4085.5,4085.5,1,-999
52,gen=46_member=9253_pso,0.233256,75,-999,4011.5,4011.5,1,-999
52,gen=36_member=7219_pso,0.233256,76,-999,3936.5,3936.5,1,-999
52,gen=51_member=10167_pso,0.233256,77,-999,3860.5,3860.5,1,-999
52,gen=42_member=8459_pso,0.233256,78,-999,3783.5,3783.5,1,-999
52,gen=48_member=9661_pso,0.233256,79,-999,3705.5,3705.5,1,-999
52,gen=50_member=10065_pso,0.233256,80,-999,3626.5,3626.5,1,-999
52,gen=49_member=9853_pso,0.233256,82,-999,3465.5,3465.5,1,-999
52,gen=50_member=10051_pso,0.233256,83,-999,3383.5,3383.5,1,-999
52,gen=51_member=10127_pso,0.233256,86,-999,3131.5,3131.5,1,-999
52,gen=46_member=9251_pso,0.233256,87,-999,3045.5,3045.5,1,-999
52,gen=47_member=9483_pso,0.233256,88,-999,2958.5,2958.5,1,-999
52,gen=51_member=10289_pso,0.233256,89,-999,2870.5,2870.5,1,-999
52,gen=44_member=8781_pso,0.233256,90,-999,2781.5,2781.5,1,-999
52,gen=50_member=10079_pso,0.233256,91,-999,2691.5,2691.5,1,-999
52,gen=44_member=8823_pso,0.233256,93,-999,2508.5,2508.5,1,-999
52,gen=46_member=9265_pso,0.233256,94,-999,2415.5,2415.5,1,-999
52,gen=41_member=8229_pso,0.233256,95,-999,2321.5,2321.5,1,-999
52,gen=41_member=8163_pso,0.233256,96,-999,2226.5,2226.5,1,-999
52,gen=51_member=10293_pso,0.233256,98,-999,2033.5,2033.5,1,-999
52,gen=46_member=9261_pso,0.233256,99,-999,1935.5,1935.5,1,-999
52,gen=42_member=8395_pso,0.233256,100,-999,1836.5,1836.5,1,-999
52,gen=48_member=9553_pso,0.233256,101,-999,1736.5,1736.5,1,-999
53,gen=53_member=10503_pso,0.233255,32,-999,5720.5,5720.5,1,-999
53,gen=53_member=10511_pso,0.233255,22,-999,5985.5,5985.5,1,-999
53,gen=53_member=10513_pso,0.233255,38,-999,5513.5,5513.5,1,-999
53,gen=53_member=10519_pso,0.233255,12,-999,6150.5,6150.5,1,-999
53,gen=53_member=10521_pso,0.233255,21,-999,6006.5,6006.5,1,-999
53,gen=53_member=10525_pso,0.233255,47,-999,5135.5,5135.5,1,-999
53,gen=53_member=10527_pso,0.233255,41,-999,5396.5,5396.5,1,-999
53,gen=53_member=10533_pso,0.233256,84,-999,2730.5,2730.5,1,-999
53,gen=53_member=10541_pso,0.233256,58,-999,4563.5,4563.5,1,-999
53,gen=53_member=10545_pso,0.233256,102,-999,1065.5,1065.5,1,-999
53,gen=53_member=10547_pso,0.233256,104,-999,860.5,860.5,1,-999
53,gen=53_member=10557_pso,0.233256,88,-999,2388.5,2388.5,1,-999
53,gen=53_member=10559_pso,0.233255,3,-999,6213.5,6213.5,1,-999
53,gen=53_member=10567_pso,0.233255,50,-999,4991.5,4991.5,1,-999
53,gen=53_member=10571_pso,0.233256,110,-999,221.5,221.5,1,-999
53,gen=53_member=10575_pso,0.233256,109,-999,330.5,330.5,1,-999
53,gen=53_member=10577_pso,0.233256,105,-999,756.5,756.5,1,-999
53,gen=53_member=10581_pso,0.233256,108,-999,438.5,438.5,1,-999
53,gen=53_member=10585_pso,0.233255,16,-999,6096.5,6096.5,1,-999
53,gen=53_member=10589_pso,0.233256,68,-999,3938.5,3938.5,1,-999
53,gen=53_member=10591_pso,0.233255,18,-999,6063.5,6063.5,1,-999
53,gen=53_member=10593_pso,0.233255,34,-999,5655.5,5655.5,1,-999
53,gen=53_member=10595_pso,0.233255,9,-999,6180.5,6180.5,1,-999
53,gen=53_member=10597_pso,0.233256,107,-999,545.5,545.5,1,-999
53,gen=53_member=10603_pso,0.233255,48,-999,5088.5,5088.5,1,-999
53,gen=53_member=10605_pso,0.233255,13,-999,6138.5,6138.5,1,-999
53,gen=53_member=10607_pso,0.233255,25,-999,5916.5,5916.5,1,-999
53,gen=53_member=10609_pso,0.233256,100,-999,1266.5,1266.5,1,-999
53,gen=53_member=10611_pso,0.233255,31,-999,5751.5,5751.5,1,-999
53,gen=53_member=10613_pso,0.233255,43,-999,5313.5,5313.5,1,-999
53,gen=53_member=10621_pso,0.233255,46,-999,5181.5,5181.5,1,-999
53,gen=53_member=10623_pso,0.233255,5,-999,6206.5,6206.5,1,-999
53,gen=53_member=10625_pso,0.233256,63,-999,4263.5,4263.5,1,-999
53,gen=53_member=10627_pso,0.233255,52,-999,4890.5,4890.5,1,-999
53,gen=53_member=10629_pso,0.233256,112,-999,0.5,0.5,1,-999
53,gen=53_member=10631_pso,0.233255,28,-999,5838.5,5838.5,1,-999
53,gen=53_member=10635_pso,0.233255,37,-999,5550.5,5550.5,1,-999
53,gen=53_member=10637_pso,0.233256,95,-999,1751.5,1751.5,1,-999
53,gen=53_member=10639_pso,0.233255,53,-999,4838.5,4838.5,1,-999
53,gen=53_member=10643_pso,0.233256,101,-999,1166.5,1166.5,1,-999
53,gen=53_member=10649_pso,0.233255,4,-999,6210.5,6210.5,1,-999
53,gen=53_member=10651_pso,0.233256,103,-999,963.5,963.5,1,-999
53,gen=53_member=10653_pso,0.233255,17,-999,6080.5,6080.5,1,-999
53,gen=53_member=10657_pso,0.233255,2,-999,6215.5,6215.5,1,-999
53,gen=53_member=10659_pso,0.233256,87,-999,2475.5,2475.5,1,-999
53,gen=53_member=10661_pso,0.233255,39,-999,5475.5,5475.5,1,-999
53,gen=53_member=10663_pso,0.233255,1,-999,6216.5,6216.5,1,-999
53,gen=53_member=10665_pso,0.233256,111,-999,111.5,111.5,1,-999
53,gen=53_member=10667_pso,0.233256,97,-999,1560.5,1560.5,1,-999
53,gen=53_member=10669_pso,0.233255,19,-999,6045.5,6045.5,1,-999
53,gen=53_member=10673_pso,0.233256,106,-999,651.5,651.5,1,-999
53,gen=53_member=10677_pso,0.233256,92,-999,2030.5,2030.5,1,-999
53,gen=53_member=10681_pso,0.233255,54,-999,4785.5,4785.5,1,-999
53,gen=53_member=10683_pso,0.233255,6,-999,6201.5,6201.5,1,-999
53,gen=53_member=10685_pso,0.233255,56,-999,4676.5,4676.5,1,-999
53,gen=53_member=10687_pso,0.233256,82,-999,2895.5,2895.5,1,-999
53,gen=53_member=10689_pso,0.233255,49,-999,5040.5,5040.5,1,-999
53,gen=53_member=10693_pso,0.233255,7,-999,6195.5,6195.5,1,-999
53,gen=53_member=10695_pso,0.233255,33,-999,5688.5,5688.5,1,-999
53,gen=53_member=10697_pso,0.233255,26,-999,5891.5,5891.5,1,-999
53,gen=53_member=10699_pso,0.233255,15,-999,6111.5,6111.5,1,-999
53,gen=52_member=10463_pso,0.233255,8,-999,6188.5,6188.5,1,-999
53,gen=52_member=10433_pso,0.233255,10,-999,6171.5,6171.5,1,-999
53,gen=51_member=10149_pso,0.233255,11,-999,6161.5,6161.5,1,-999
53,gen=51_member=10183_pso,0.233255,14,-999,6125.5,6125.5,1,-999
53,gen=51_member=10101_pso,0.233255,20,-999,6026.5,6026.5,1,-999
53,gen=52_member=10413_pso,0.233255,23,-999,5963.5,5963.5,1,-999
53,gen=51_member=10245_pso,0.233255,24,-999,5940.5,5940.5,1,-999
53,gen=52_member=10465_pso,0.233255,27,-999,5865.5,5865.5,1,-999
53,gen=51_member=10291_pso,0.233255,29,-999,5810.5,5810.5,1,-999
53,gen=51_member=10255_pso,0.233255,30,-999,5781.5,5781.5,1,-999
53,gen=52_member=10323_pso,0.233255,35,-999,5621.5,5621.5,1,-999
53,gen=51_member=10235_pso,0.233255,36,-999,5586.5,5586.5,1,-999
53,gen=50_member=9997_pso,0.233255,40,-999,5436.5,5436.5,1,-999
53,gen=52_member=10335_pso,0.233255,42,-999,5355.5,5355.5,1,-999
53,gen=51_member=10283_pso,0.233255,44,-999,5270.5,5270.5,1,-999
53,gen=51_member=10259_pso,0.233255,45,-999,5226.5,5226.5,1,-999
53,gen=51_member=10269_pso,0.233255,51,-999,4941.5,4941.5,1,-999
53,gen=50_member=9903_pso,0.233255,55,-999,4731.5,4731.5,1,-999
53,gen=49_member=9829_pso,0.233256,57,-999,4620.5,4620.5,1,-999
53,gen=52_member=10331_pso,0.233256,59,-999,4505.5,4505.5,1,-999
53,gen=47_member=9303_pso,0.233256,60,-999,4446.5,4446.5,1,-999
53,gen=52_member=10353_pso,0.233256,61,-999,4386.5,4386.5,1,-999
53,gen=51_member=10203_pso,0.233256,62,-999,4325.5,4325.5,1,-999
53,gen=52_member=10407_pso,0.233256,64,-999,4200.5,4200.5,1,-999
53,gen=52_member=10459_pso,0.233256,65,-999,4136.5,4136.5,1,-999
53,gen=51_member=10111_pso,0.233256,66,-999,4071.5,4071.5,1,-999
53,gen=50_member=9937_pso,0.233256,67,-999,4005.5,4005.5,1,-999
53,gen=51_member=10155_pso,0.233256,69,-999,3870.5,3870.5,1,-999
53,gen=52_member=10387_pso,0.233256,70,-999,3801.5,3801.5,1,-999
53,gen=49_member=9869_pso,0.233256,71,-999,3731.5,3731.5,1,-999
53,gen=51_member=10295_pso,0.233256,72,-999,3660.5,3660.5,1,-999
53,gen=52_member=10473_pso,0.233256,73,-999,3588.5,3588.5,1,-999
53,gen=47_member=9455_pso,0.233256,74,-999,3515.5,3515.5,1,-999
53,gen=46_member=9253_pso,0.233256,75,-999,3441.5,3441.5,1,-999
53,gen=36_member=7219_pso,0.233256,76,-999,3366.5,3366.5,1,-999
53,gen=51_member=10167_pso,0.233256,77,-999,3290.5,3290.5,1,-999
53,gen=42_member=8459_pso,0.233256,78,-999,3213.5,3213.5,1,-999
53,gen=48_member=9661_pso,0.233256,79,-999,3135.5,3135.5,1,-999
53,gen=50_member=10065_pso,0.233256,80,-999,3056.5,3056.5,1,-999
53,gen=52_member=10479_pso,0.233256,81,-999,2976.5,2976.5,1,-999
53,gen=50_member=10051_pso,0.233256,83,-999,2813.5,2813.5,1,-999
53,gen=52_member=10333_pso,0.233256,85,-999,2646.5,2646.5,1,-999
53,gen=51_member=10127_pso,0.233256,86,-999,2561.5,2561.5,1,-999
53,gen=51_member=10289_pso,0.233256,89,-999,2300.5,2300.5,1,-999
53,gen=44_member=8781_pso,0.233256,90,-999,2211.5,2211.5,1,-999
53,gen=50_member=10079_pso,0.233256,91,-999,2121.5,2121.5,1,-999
53,gen=44_member=8823_pso,0.233256,93,-999,1938.5,1938.5,1,-999
53,gen=46_member=9265_pso,0.233256,94,-999,1845.5,1845.5,1,-999
53,gen=41_member=8163_pso,0.233256,96,-999,1656.5,1656.5,1,-999
53,gen=51_member=10293_pso,0.233256,98,-999,1463.5,1463.5,1,-999
53,gen=46_member=9261_pso,0.233256,99,-999,1365.5,1365.5,1,-999
54,gen=54_member=10701_pso,0.233255,36,-999,6156.5,6156.5,1,-999
54,gen=54_member=10703_pso,0.233255,48,-999,5658.5,5658.5,1,-999
54,gen=54_member=10705_pso,0.233255,17,-999,6650.5,6650.5,1,-999
54,gen=54_member=10709_pso,0.233255,37,-999,6120.5,6120.5,1,-999
54,gen=54_member=10713_pso,0.233255,50,-999,5561.5,5561.5,1,-999
54,gen=54_member=10723_pso,0.233255,53,-999,5408.5,5408.5,1,-999
54,gen=54_member=10725_pso,0.233256,104,-999,1430.5,1430.5,1,-999
54,gen=54_member=10727_pso,0.233255,28,-999,6408.5,6408.5,1,-999
54,gen=54_member=10729_pso,0.233255,7,-999,6765.5,6765.5,1,-999
54,gen=54_member=10733_pso,0.233255,25,-999,6486.5,6486.5,1,-999
54,gen=54_member=10743_pso,0.233255,52,-999,5460.5,5460.5,1,-999
54,gen=54_member=10745_pso,0.233256,94,-999,2415.5,2415.5,1,-999
54,gen=54_member=10747_pso,0.233256,95,-999,2321.5,2321.5,1,-999
54,gen=54_member=10749_pso,0.233255,27,-999,6435.5,6435.5,1,-999
54,gen=54_member=10753_pso,0.233255,42,-999,5925.5,5925.5,1,-999
54,gen=54_member=10757_pso,0.233256,110,-999,791.5,791.5,1,-999
54,gen=54_member=10761_pso,0.233256,111,-999,681.5,681.5,1,-999
54,gen=54_member=10769_pso,0.233255,51,-999,5511.5,5511.5,1,-999
54,gen=54_member=10771_pso,0.233256,97,-999,2130.5,2130.5,1,-999
54,gen=54_member=10773_pso,0.233255,10,-999,6741.5,6741.5,1,-999
54,gen=54_member=10775_pso,0.233255,35,-999,6191.5,6191.5,1,-999
54,gen=54_member=10779_pso,0.233255,34,-999,6225.5,6225.5,1,-999
54,gen=54_member=10781_pso,0.233255,23,-999,6533.5,6533.5,1,-999
54,gen=54_member=10797_pso,0.233256,114,-999,345.5,345.5,1,-999
54,gen=54_member=10799_pso,0.233256,73,-999,4158.5,4158.5,1,-999
54,gen=54_member=10803_pso,0.233256,102,-999,1635.5,1635.5,1,-999
54,gen=54_member=10805_pso,0.233256,109,-999,900.5,900.5,1,-999
54,gen=54_member=10807_pso,0.233256,117,-999,0.5,0.5,1,-999
54,gen=54_member=10809_pso,0.233256,101,-999,1736.5,1736.5,1,-999
54,gen=54_member=10811_pso,0.233255,18,-999,6633.5,6633.5,1,-999
54,gen=54_member=10817_pso,0.233256,106,-999,1221.5,1221.5,1,-999
54,gen=54_member=10819_pso,0.233256,105,-999,1326.5,1326.5,1,-999
54,gen=54_member=10821_pso,0.233256,108,-999,1008.5,1008.5,1,-999
54,gen=54_member=10827_pso,0.233255,1,-999,6786.5,6786.5,1,-999
54,gen=54_member=10829_pso,0.233255,22,-999,6555.5,6555.5,1,-999
54,gen=54_member=10831_pso,0.233256,89,-999,2870.5,2870.5,1,-999
54,gen=54_member=10833_pso,0.233255,16,-999,6666.5,6666.5,1,-999
54,gen=54_member=10835_pso,0.233256,107,-999,1115.5,1115.5,1,-999
54,gen=54_member=10839_pso,0.233256,113,-999,458.5,458.5,1,-999
54,gen=54_member=10841_pso,0.233255,4,-999,6780.5,6780.5,1,-999
54,gen=54_member=10843_pso,0.233256,115,-999,231.5,231.5,1,-999
54,gen=54_member=10845_pso,0.233255,30,-999,6351.5,6351.5,1,-999
54,gen=54_member=10847_pso,0.233255,29,-999,6380.5,6380.5,1,-999
54,gen=54_member=10849_pso,0.233255,6,-999,6771.5,6771.5,1,-999
54,gen=54_member=10851_pso,0.233256,64,-999,4770.5,4770.5,1,-999
54,gen=54_member=10853_pso,0.233255,20,-999,6596.5,6596.5,1,-999
54,gen=54_member=10855_pso,0.233256,62,-999,4895.5,4895.5,1,-999
54,gen=54_member=10859_pso,0.233255,43,-999,5883.5,5883.5,1,-999
54,gen=54_member=10865_pso,0.233256,116,-999,116.5,116.5,1,-999
54,gen=54_member=10867_pso,0.233255,14,-999,6695.5,6695.5,1,-999
54,gen=54_member=10869_pso,0.233255,24,-999,6510.5,6510.5,1,-999
54,gen=54_member=10875_pso,0.233256,65,-999,4706.5,4706.5,1,-999
54,gen=54_member=10877_pso,0.233255,3,-999,6783.5,6783.5,1,-999
54,gen=54_member=10881_pso,0.233255,11,-999,6731.5,6731.5,1,-999
54,gen=54_member=10883_pso,0.233255,41,-999,5966.5,5966.5,1,-999
54,gen=54_member=10885_pso,0.233256,103,-999,1533.5,1533.5,1,-999
54,gen=54_member=10887_pso,0.233256,112,-999,570.5,570.5,1,-999
54,gen=54_member=10889_pso,0.233255,45,-999,5796.5,5796.5,1,-999
54,gen=54_member=10891_pso,0.233255,2,-999,6785.5,6785.5,1,-999
54,gen=54_member=10893_pso,0.233255,8,-999,6758.5,6758.5,1,-999
54,gen=54_member=10895_pso,0.233255,19,-999,6615.5,6615.5,1,-999
54,gen=54_member=10897_pso,0.233255,33,-999,6258.5,6258.5,1,-999
54,gen=54_member=10899_pso,0.233255,15,-999,6681.5,6681.5,1,-999
54,gen=53_member=10623_pso,0.233255,5,-999,6776.5,6776.5,1,-999
54,gen=53_member=10595_pso,0.233255,9,-999,6750.5,6750.5,1,-999
54,gen=53_member=10519_pso,0.233255,12,-999,6720.5,6720.5,1,-999
54,gen=53_member=10605_pso,0.233255,13,-999,6708.5,6708.5,1,-999
54,gen=53_member=10521_pso,0.233255,21,-999,6576.5,6576.5,1,-999
54,gen=53_member=10697_pso,0.233255,26,-999,6461.5,6461.5,1,-999
54,gen=53_member=10611_pso,0.233255,31,-999,6321.5,6321.5,1,-999
54,gen=53_member=10503_pso,0.233255,32,-999,6290.5,6290.5,1,-999
54,gen=53_member=10513_pso,0.233255,38,-999,6083.5,6083.5,1,-999
54,gen=53_member=10661_pso,0.233255,39,-999,6045.5,6045.5,1,-999
54,gen=50_member=9997_pso,0.233255,40,-999,6006.5,6006.5,1,-999
54,gen=51_member=10283_pso,0.233255,44,-999,5840.5,5840.5,1,-999
54,gen=53_member=10621_pso,0.233255,46,-999,5751.5,5751.5,1,-999
54,gen=53_member=10525_pso,0.233255,47,-999,5705.5,5705.5,1,-999
54,gen=53_member=10689_pso,0.233255,49,-999,5610.5,5610.5,1,-999
54,gen=53_member=10681_pso,0.233255,54,-999,5355.5,5355.5,1,-999
54,gen=50_member=9903_pso,0.233255,55,-999,5301.5,5301.5,1,-999
54,gen=53_member=10685_pso,0.233255,56,-999,5246.5,5246.5,1,-999
54,gen=49_member=9829_pso,0.233256,57,-999,5190.5,5190.5,1,-999
54,gen=53_member=10541_pso,0.233256,58,-999,5133.5,5133.5,1,-999
54,gen=52_member=10331_pso,0.233256,59,-999,5075.5,5075.5,1,-999
54,gen=47_member=9303_pso,0.233256,60,-999,5016.5,5016.5,1,-999
54,gen=52_member=10353_pso,0.233256,61,-999,4956.5,4956.5,1,-999
54,gen=53_member=10625_pso,0.233256,63,-999,4833.5,4833.5,1,-999
54,gen=51_member=10111_pso,0.233256,66,-999,4641.5,4641.5,1,-999
54,gen=50_member=9937_pso,0.233256,67,-999,4575.5,4575.5,1,-999
54,gen=53_member=10589_pso,0.233256,68,-999,4508.5,4508.5,1,-999
54,gen=51_member=10155_pso,0.233256,69,-999,4440.5,4440.5,1,-999
54,gen=52_member=10387_pso,0.233256,70,-999,4371.5,4371.5,1,-999
54,gen=49_member=9869_pso,0.233256,71,-999,4301.5,4301.5,1,-999
54,gen=51_member=10295_pso,0.233256,72,-999,4230.5,4230.5,1,-999
54,gen=47_member=9455_pso,0.233256,74,-999,4085.5,4085.5,1,-999
54,gen=46_member=9253_pso,0.233256,75,-999,4011.5,4011.5,1,-999
54,gen=36_member=7219_pso,0.233256,76,-999,3936.5,3936.5,1,-999
54,gen=51_member=10167_pso,0.233256,77,-999,3860.5,3860.5,1,-999
54,gen=42_member=8459_pso,0.233256,78,-999,3783.5,3783.5,1,-999
54,gen=48_member=9661_pso,0.233256,79,-999,3705.5,3705.5,1,-999
54,gen=50_member=10065_pso,0.233256,80,-999,3626.5,3626.5,1,-999
54,gen=52_member=10479_pso,0.233256,81,-999,3546.5,3546.5,1,-999
54,gen=53_member=10687_pso,0.233256,82,-999,3465.5,3465.5,1,-999
54,gen=50_member=10051_pso,0.233256,83,-999,3383.5,3383.5,1,-999
54,gen=53_member=10533_pso,0.233256,84,-999,3300.5,3300.5,1,-999
54,gen=52_member=10333_pso,0.233256,85,-999,3216.5,3216.5,1,-999
54,gen=51_member=10127_pso,0.233256,86,-999,3131.5,3131.5,1,-999
54,gen=53_member=10659_pso,0.233256,87,-999,3045.5,3045.5,1,-999
54,gen=53_member=10557_pso,0.233256,88,-999,2958.5,2958.5,1,-999
54,gen=44_member=8781_pso,0.233256,90,-999,2781.5,2781.5,1,-999
54,gen=50_member=10079_pso,0.233256,91,-999,2691.5,2691.5,1,-999
54,gen=53_member=10677_pso,0.233256,92,-999,2600.5,2600.5,1,-999
54,gen=44_member=8823_pso,0.233256,93,-999,2508.5,2508.5,1,-999
54,gen=41_member=8163_pso,0.233256,96,-999,2226.5,2226.5,1,-999
54,gen=51_member=10293_pso,0.233256,98,-999,2033.5,2033.5,1,-999
54,gen=46_member=9261_pso,0.233256,99,-999,1935.5,1935.5,1,-999
54,gen=53_member=10609_pso,0.233256,100,-999,1836.5,1836.5,1,-999
