generation,member,obj,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
13,gen=13_member=1339_pso,0.163075,76,-999,17050.5,17050.5,1,-999
13,gen=13_member=1340_pso,36.4805,184,-999,3064.05,3064.05,1,-999
13,gen=13_member=1341_pso,0.583904,127,-999,11899.5,11899.5,1,-999
13,gen=13_member=1342_pso,96.4813,191,-999,1755.01,1755.01,1,-999
13,gen=13_member=1343_pso,3.83766,154,-999,8119.28,8119.28,1,-999
13,gen=13_member=1344_pso,0.122595,56,-999,18360.5,18360.5,1,-999
13,gen=13_member=1345_pso,1.71561,142,-999,9889.36,9889.36,1,-999
13,gen=13_member=1346_pso,0.966064,134,-999,10989.4,10989.4,1,-999
13,gen=13_member=1347_pso,24.7447,177,-999,4324.07,4324.07,1,-999
13,gen=13_member=1348_pso,28.7705,182,-999,3429.06,3429.06,1,-999
13,gen=13_member=1349_pso,8.4295,163,-999,6697.16,6697.16,1,-999
13,gen=13_member=1350_pso,0.279223,101,-999,14850.5,14850.5,1,-999
13,gen=13_member=1351_pso,37.9377,185,-999,2880.05,2880.05,1,-999
13,gen=13_member=1352_pso,1.63093,141,-999,10030.3,10030.3,1,-999
13,gen=13_member=1353_pso,0.000821212,2,-999,19899.5,19899.5,1,-999
13,gen=13_member=1354_pso,314.942,197,-999,594.004,594.004,1,-999
13,gen=13_member=1355_pso,27.4796,179,-999,3969.07,3969.07,1,-999
13,gen=13_member=1356_pso,0.0157651,11,-999,19845.5,19845.5,1,-999
13,gen=13_member=1357_pso,0.394932,122,-999,12519.5,12519.5,1,-999
13,gen=13_member=1358_pso,59.4233,188,-999,2322.03,2322.03,1,-999
13,gen=13_member=1359_pso,4.55429,157,-999,7654.25,7654.25,1,-999
13,gen=13_member=1360_pso,1.41435,139,-999,10309.4,10309.4,1,-999
13,gen=13_member=1361_pso,33.6692,183,-999,3247.06,3247.06,1,-999
13,gen=13_member=1362_pso,2.51446,146,-999,9315.3,9315.3,1,-999
13,gen=13_member=1363_pso,58.7741,187,-999,2509.03,2509.03,1,-999
13,gen=13_member=1364_pso,397.076,198,-999,397.003,397.003,1,-999
13,gen=13_member=1365_pso,0.663358,130,-999,11515.4,11515.4,1,-999
13,gen=13_member=1366_pso,115,193,-999,1372.01,1372.01,1,-999
13,gen=13_member=1367_pso,0.908768,133,-999,11122.4,11122.4,1,-999
13,gen=13_member=1368_pso,7.9698,161,-999,7020.16,7020.16,1,-999
13,gen=13_member=1369_pso,2.76086,148,-999,9022.3,9022.3,1,-999
13,gen=13_member=1370_pso,5.58877,160,-999,7180.21,7180.21,1,-999
13,gen=13_member=1371_pso,0.0187885,13,-999,19822.5,19822.5,1,-999
13,gen=13_member=1372_pso,49.4179,186,-999,2695.04,2695.04,1,-999
13,gen=13_member=1373_pso,0.000426779,1,-999,19900.5,19900.5,1,-999
13,gen=13_member=1374_pso,28.2811,180,-999,3790.06,3790.06,1,-999
13,gen=13_member=1375_pso,118.388,194,-999,1179.01,1179.01,1,-999
13,gen=13_member=1376_pso,2.52285,147,-999,9169.3,9169.3,1,-999
13,gen=13_member=1377_pso,0.695487,132,-999,11254.4,11254.4,1,-999
13,gen=13_member=1378_pso,3.0826,149,-999,8874.3,8874.3,1,-999
13,gen=13_member=1379_pso,9.39762,165,-999,6370.14,6370.14,1,-999
13,gen=13_member=1380_pso,23.5323,174,-999,4849.08,4849.08,1,-999
13,gen=13_member=1381_pso,24.4631,176,-999,4500.07,4500.07,1,-999
13,gen=13_member=1382_pso,13.9937,170,-999,5535.09,5535.09,1,-999
13,gen=13_member=1383_pso,0.648111,129,-999,11644.4,11644.4,1,-999
13,gen=13_member=1384_pso,0.135771,66,-999,17755.5,17755.5,1,-999
13,gen=13_member=1385_pso,28.5467,181,-999,3610.06,3610.06,1,-999
13,gen=13_member=1386_pso,3.17049,150,-999,8725.3,8725.3,1,-999
13,gen=13_member=1387_pso,128.028,195,-999,985.01,985.01,1,-999
13,gen=13_member=1388_pso,1.47256,140,-999,10170.4,10170.4,1,-999
13,gen=13_member=1389_pso,11.2326,167,-999,6039.12,6039.12,1,-999
13,gen=13_member=1390_pso,8.55941,164,-999,6534.16,6534.16,1,-999
13,gen=13_member=1391_pso,60.9088,189,-999,2134.03,2134.03,1,-999
13,gen=13_member=1392_pso,0.0802931,43,-999,18997.5,18997.5,1,-999
13,gen=13_member=1393_pso,1.86636,143,-999,9747.34,9747.34,1,-999
13,gen=13_member=1394_pso,0.66803,131,-999,11385.4,11385.4,1,-999
13,gen=13_member=1395_pso,490.952,200,-999,0.00225462,0.00225462,1,-999
13,gen=13_member=1396_pso,0.0680781,39,-999,19159.5,19159.5,1,-999
13,gen=13_member=1397_pso,413.537,199,-999,199.003,199.003,1,-999
13,gen=13_member=1398_pso,2.29288,145,-999,9460.32,9460.32,1,-999
13,gen=13_member=1399_pso,4.34662,156,-999,7810.26,7810.26,1,-999
13,gen=12_member=1281_pso,0.00127376,3,-999,19897.5,19897.5,1,-999
13,gen=12_member=1285_pso,0.00512154,4,-999,19894.5,19894.5,1,-999
13,gen=7_member=772_pso,0.00629133,5,-999,19890.5,19890.5,1,-999
13,gen=9_member=989_pso,0.00640127,6,-999,19885.5,19885.5,1,-999
13,gen=12_member=1258_pso,0.00758467,7,-999,19879.5,19879.5,1,-999
13,gen=12_member=1287_pso,0.0111781,8,-999,19872.5,19872.5,1,-999
13,gen=12_member=1223_pso,0.0117107,9,-999,19864.5,19864.5,1,-999
13,gen=12_member=1284_pso,0.0124042,10,-999,19855.5,19855.5,1,-999
13,gen=7_member=732_pso,0.0196801,14,-999,19809.5,19809.5,1,-999
13,gen=12_member=1290_pso,0.0213462,15,-999,19795.5,19795.5,1,-999
13,gen=1_member=114_pso,0.0251893,17,-999,19764.5,19764.5,1,-999
13,gen=12_member=1240_pso,0.0309728,18,-999,19747.5,19747.5,1,-999
13,gen=3_member=352_pso,0.0335051,20,-999,19710.5,19710.5,1,-999
13,gen=7_member=723_pso,0.034814,21,-999,19690.5,19690.5,1,-999
13,gen=8_member=812_pso,0.035259,22,-999,19669.5,19669.5,1,-999
13,gen=11_member=1177_pso,0.0354861,23,-999,19647.5,19647.5,1,-999
13,gen=11_member=1147_pso,0.0369318,24,-999,19624.5,19624.5,1,-999
13,gen=10_member=1006_pso,0.0411573,26,-999,19575.5,19575.5,1,-999
13,gen=12_member=1286_pso,0.0417042,27,-999,19549.5,19549.5,1,-999
13,gen=11_member=1196_pso,0.0435797,28,-999,19522.5,19522.5,1,-999
13,gen=12_member=1233_pso,0.0438395,29,-999,19494.5,19494.5,1,-999
13,gen=9_member=940_pso,0.0513656,30,-999,19465.5,19465.5,1,-999
13,gen=9_member=905_pso,0.0538261,31,-999,19435.5,19435.5,1,-999
13,gen=4_member=450_pso,0.0560049,32,-999,19404.5,19404.5,1,-999
13,gen=11_member=1164_pso,0.0565807,33,-999,19372.5,19372.5,1,-999
13,gen=11_member=1151_pso,0.0581115,34,-999,19339.5,19339.5,1,-999
13,gen=5_member=503_pso,0.0596551,35,-999,19305.5,19305.5,1,-999
13,gen=12_member=1226_pso,0.0633818,36,-999,19270.5,19270.5,1,-999
13,gen=7_member=749_pso,0.0639323,37,-999,19234.5,19234.5,1,-999
13,gen=8_member=861_pso,0.0675721,38,-999,19197.5,19197.5,1,-999
13,gen=11_member=1171_pso,0.0698999,40,-999,19120.5,19120.5,1,-999
13,gen=4_member=413_pso,0.0749515,41,-999,19080.5,19080.5,1,-999
13,gen=8_member=840_pso,0.0753158,42,-999,19039.5,19039.5,1,-999
13,gen=10_member=1027_pso,0.0871481,44,-999,18954.5,18954.5,1,-999
13,gen=11_member=1158_pso,0.0897388,45,-999,18910.5,18910.5,1,-999
13,gen=10_member=1086_pso,0.0974464,46,-999,18865.5,18865.5,1,-999
13,gen=6_member=630_pso,0.0979108,47,-999,18819.5,18819.5,1,-999
13,gen=12_member=1272_pso,0.102065,48,-999,18772.5,18772.5,1,-999
13,gen=11_member=1140_pso,0.106624,49,-999,18724.5,18724.5,1,-999
13,gen=7_member=724_pso,0.10911,50,-999,18675.5,18675.5,1,-999
13,gen=10_member=1010_pso,0.109131,51,-999,18625.5,18625.5,1,-999
13,gen=10_member=1088_pso,0.111624,53,-999,18522.5,18522.5,1,-999
13,gen=7_member=736_pso,0.117654,54,-999,18469.5,18469.5,1,-999
13,gen=12_member=1249_pso,0.119662,55,-999,18415.5,18415.5,1,-999
13,gen=7_member=726_pso,0.122733,57,-999,18304.5,18304.5,1,-999
13,gen=4_member=408_pso,0.126403,58,-999,18247.5,18247.5,1,-999
13,gen=12_member=1209_pso,0.12662,59,-999,18189.5,18189.5,1,-999
13,gen=12_member=1292_pso,0.126969,60,-999,18130.5,18130.5,1,-999
13,gen=10_member=1076_pso,0.127948,61,-999,18070.5,18070.5,1,-999
13,gen=11_member=1184_pso,0.128605,62,-999,18009.5,18009.5,1,-999
13,gen=8_member=804_pso,0.130494,63,-999,17947.5,17947.5,1,-999
13,gen=12_member=1231_pso,0.132142,64,-999,17884.5,17884.5,1,-999
13,gen=11_member=1120_pso,0.132483,65,-999,17820.5,17820.5,1,-999
13,gen=11_member=1165_pso,0.139916,67,-999,17689.5,17689.5,1,-999
13,gen=1_member=103_pso,0.148361,68,-999,17622.5,17622.5,1,-999
13,gen=8_member=821_pso,0.150156,69,-999,17554.5,17554.5,1,-999
13,gen=10_member=1032_pso,0.152734,70,-999,17485.5,17485.5,1,-999
13,gen=11_member=1101_pso,0.15391,71,-999,17415.5,17415.5,1,-999
13,gen=9_member=953_pso,0.154481,72,-999,17344.5,17344.5,1,-999
13,gen=4_member=421_pso,0.157483,73,-999,17272.5,17272.5,1,-999
13,gen=12_member=1296_pso,0.157677,74,-999,17199.5,17199.5,1,-999
13,gen=9_member=968_pso,0.159939,75,-999,17125.5,17125.5,1,-999
13,gen=12_member=1207_pso,0.16518,77,-999,16974.5,16974.5,1,-999
13,gen=4_member=494_pso,0.17677,78,-999,16897.5,16897.5,1,-999
13,gen=8_member=877_pso,0.187189,80,-999,16740.5,16740.5,1,-999
13,gen=11_member=1178_pso,0.1899,81,-999,16660.5,16660.5,1,-999
13,gen=8_member=846_pso,0.19139,82,-999,16579.5,16579.5,1,-999
13,gen=11_member=1198_pso,0.192751,84,-999,16414.5,16414.5,1,-999
13,gen=10_member=1024_pso,0.195646,85,-999,16330.5,16330.5,1,-999
13,gen=1_member=146_pso,0.197237,86,-999,16245.5,16245.5,1,-999
13,gen=12_member=1262_pso,0.206726,88,-999,16072.5,16072.5,1,-999
13,gen=10_member=1005_pso,0.210609,89,-999,15984.5,15984.5,1,-999
13,gen=12_member=1243_pso,0.215403,90,-999,15895.5,15895.5,1,-999
13,gen=11_member=1141_pso,0.222519,91,-999,15805.5,15805.5,1,-999
13,gen=12_member=1297_pso,0.22371,92,-999,15714.5,15714.5,1,-999
13,gen=4_member=499_pso,0.224983,93,-999,15622.5,15622.5,1,-999
13,gen=6_member=611_pso,0.23479,94,-999,15529.5,15529.5,1,-999
13,gen=9_member=942_pso,0.241533,96,-999,15340.5,15340.5,1,-999
13,gen=9_member=964_pso,0.246034,97,-999,15244.5,15244.5,1,-999
13,gen=5_member=591_pso,0.24716,98,-999,15147.5,15147.5,1,-999
13,gen=9_member=909_pso,0.262023,99,-999,15049.5,15049.5,1,-999
13,gen=5_member=533_pso,0.274673,100,-999,14950.5,14950.5,1,-999
13,gen=11_member=1195_pso,0.29993,103,-999,14647.5,14647.5,1,-999
13,gen=12_member=1237_pso,0.303475,104,-999,14544.5,14544.5,1,-999
13,gen=12_member=1206_pso,0.307154,105,-999,14440.5,14440.5,1,-999
13,gen=9_member=915_pso,0.309637,106,-999,14335.5,14335.5,1,-999
13,gen=6_member=669_pso,0.313722,107,-999,14229.5,14229.5,1,-999
13,gen=1_member=120_pso,0.320454,108,-999,14122.5,14122.5,1,-999
13,gen=12_member=1201_pso,0.326055,109,-999,14014.5,14014.5,1,-999
13,gen=12_member=1232_pso,0.326423,111,-999,13795.5,13795.5,1,-999
13,gen=5_member=544_pso,0.330493,112,-999,13684.5,13684.5,1,-999
13,gen=5_member=540_pso,0.335711,114,-999,13459.5,13459.5,1,-999
13,gen=10_member=1060_pso,0.359252,115,-999,13345.5,13345.5,1,-999
13,gen=12_member=1241_pso,0.365984,117,-999,13114.5,13114.5,1,-999
13,gen=10_member=1094_pso,0.372015,119,-999,12879.5,12879.5,1,-999
13,gen=6_member=676_pso,0.373999,120,-999,12760.5,12760.5,1,-999
13,gen=12_member=1252_pso,0.381201,121,-999,12640.5,12640.5,1,-999
13,gen=6_member=644_pso,0.39823,123,-999,12397.5,12397.5,1,-999
13,gen=8_member=835_pso,0.40423,124,-999,12274.5,12274.5,1,-999
13,gen=10_member=1057_pso,0.407278,125,-999,12150.5,12150.5,1,-999
14,gen=14_member=1400_pso,0.0831635,60,-999,18130.5,18130.5,1,-999
14,gen=14_member=1401_pso,0.0815933,59,-999,18189.5,18189.5,1,-999
14,gen=14_member=1402_pso,0.0403997,37,-999,19234.5,19234.5,1,-999
14,gen=14_member=1403_pso,0.106638,69,-999,17554.5,17554.5,1,-999
14,gen=14_member=1404_pso,2.1817,155,-999,7965.32,7965.32,1,-999
14,gen=14_member=1405_pso,1.01303,144,-999,9604.4,9604.4,1,-999
14,gen=14_member=1406_pso,3.91495,161,-999,7020.27,7020.27,1,-999
14,gen=14_member=1407_pso,0.0678112,52,-999,18574.5,18574.5,1,-999
14,gen=14_member=1408_pso,7.02549,172,-999,5194.2,5194.2,1,-999
14,gen=14_member=1409_pso,0.00473254,7,-999,19879.5,19879.5,1,-999
14,gen=14_member=1410_pso,0.0236205,25,-999,19600.5,19600.5,1,-999
14,gen=14_member=1411_pso,0.529797,136,-999,10720.4,10720.4,1,-999
14,gen=14_member=1412_pso,0.178651,103,-999,14647.5,14647.5,1,-999
14,gen=14_member=1413_pso,0.0466193,42,-999,19039.5,19039.5,1,-999
14,gen=14_member=1414_pso,0.122534,77,-999,16974.5,16974.5,1,-999
14,gen=14_member=1415_pso,0.214691,118,-999,12997.5,12997.5,1,-999
14,gen=14_member=1416_pso,1.66698,150,-999,8725.37,8725.37,1,-999
14,gen=14_member=1417_pso,0.88178,141,-999,10030.4,10030.4,1,-999
14,gen=14_member=1418_pso,14.2746,179,-999,3969.1,3969.1,1,-999
14,gen=14_member=1419_pso,59.7806,192,-999,1564.02,1564.02,1,-999
14,gen=14_member=1420_pso,0.0184765,21,-999,19690.5,19690.5,1,-999
14,gen=14_member=1421_pso,0.122909,80,-999,16740.5,16740.5,1,-999
14,gen=14_member=1422_pso,25.1245,187,-999,2509.06,2509.06,1,-999
14,gen=14_member=1423_pso,0.0737433,55,-999,18415.5,18415.5,1,-999
14,gen=14_member=1424_pso,2.31435,157,-999,7654.31,7654.31,1,-999
14,gen=14_member=1425_pso,0.576132,138,-999,10447.4,10447.4,1,-999
14,gen=14_member=1426_pso,2.63253,159,-999,7339.29,7339.29,1,-999
14,gen=14_member=1427_pso,0.188101,107,-999,14229.5,14229.5,1,-999
14,gen=14_member=1428_pso,5.46869,168,-999,5872.21,5872.21,1,-999
14,gen=14_member=1429_pso,0.0122711,16,-999,19780.5,19780.5,1,-999
14,gen=14_member=1430_pso,6.27019,170,-999,5535.21,5535.21,1,-999
14,gen=14_member=1431_pso,92.4973,193,-999,1372.01,1372.01,1,-999
14,gen=14_member=1432_pso,2.14455,154,-999,8119.33,8119.33,1,-999
14,gen=14_member=1433_pso,0.569986,137,-999,10584.4,10584.4,1,-999
14,gen=14_member=1434_pso,9.54885,175,-999,4675.15,4675.15,1,-999
14,gen=14_member=1435_pso,5.39084,167,-999,6039.21,6039.21,1,-999
14,gen=14_member=1436_pso,1.13205,146,-999,9315.38,9315.38,1,-999
14,gen=14_member=1437_pso,22.858,186,-999,2695.07,2695.07,1,-999
14,gen=14_member=1438_pso,0.0840639,61,-999,18070.5,18070.5,1,-999
14,gen=14_member=1439_pso,20.4154,184,-999,3064.08,3064.08,1,-999
14,gen=14_member=1440_pso,2.63145,158,-999,7497.29,7497.29,1,-999
14,gen=14_member=1441_pso,0.00856876,12,-999,19834.5,19834.5,1,-999
14,gen=14_member=1442_pso,126.135,196,-999,790.009,790.009,1,-999
14,gen=14_member=1443_pso,11.0938,178,-999,4147.13,4147.13,1,-999
14,gen=14_member=1444_pso,0.171011,101,-999,14850.5,14850.5,1,-999
14,gen=14_member=1445_pso,1.15214,147,-999,9169.38,9169.38,1,-999
14,gen=14_member=1446_pso,1365.96,200,-999,0.00074344,0.00074344,1,-999
14,gen=14_member=1447_pso,0.365935,134,-999,10989.5,10989.5,1,-999
14,gen=14_member=1448_pso,15.8233,181,-999,3610.09,3610.09,1,-999
14,gen=14_member=1449_pso,26.6551,189,-999,2134.05,2134.05,1,-999
14,gen=14_member=1450_pso,7.67598,173,-999,5022.2,5022.2,1,-999
14,gen=14_member=1451_pso,0.189325,108,-999,14122.5,14122.5,1,-999
14,gen=14_member=1452_pso,0.783919,139,-999,10309.4,10309.4,1,-999
14,gen=14_member=1453_pso,1.84596,151,-999,8575.36,8575.36,1,-999
14,gen=14_member=1454_pso,6.52075,171,-999,5365.2,5365.2,1,-999
14,gen=14_member=1455_pso,0.0858747,62,-999,18009.5,18009.5,1,-999
14,gen=14_member=1456_pso,5.99678,169,-999,5704.21,5704.21,1,-999
14,gen=14_member=1457_pso,53.1558,191,-999,1755.02,1755.02,1,-999
14,gen=14_member=1458_pso,0.362593,133,-999,11122.5,11122.5,1,-999
14,gen=14_member=1459_pso,2.01542,153,-999,8272.34,8272.34,1,-999
14,gen=14_member=1460_pso,15.1284,180,-999,3790.1,3790.1,1,-999
14,gen=14_member=1461_pso,4.72112,163,-999,6697.23,6697.23,1,-999
14,gen=14_member=1462_pso,0.00156306,6,-999,19885.5,19885.5,1,-999
14,gen=14_member=1463_pso,1.09114,145,-999,9460.39,9460.39,1,-999
14,gen=14_member=1464_pso,10.4423,177,-999,4324.14,4324.14,1,-999
14,gen=14_member=1465_pso,0.501531,135,-999,10855.4,10855.4,1,-999
14,gen=14_member=1466_pso,0.00125158,3,-999,19897.5,19897.5,1,-999
14,gen=14_member=1467_pso,195.972,198,-999,397.006,397.006,1,-999
14,gen=14_member=1468_pso,19.0957,183,-999,3247.09,3247.09,1,-999
14,gen=14_member=1469_pso,0.017775,20,-999,19710.5,19710.5,1,-999
14,gen=14_member=1470_pso,0.0109463,13,-999,19822.5,19822.5,1,-999
14,gen=14_member=1471_pso,0.119413,75,-999,17125.5,17125.5,1,-999
14,gen=14_member=1472_pso,8.66187,174,-999,4849.18,4849.18,1,-999
14,gen=14_member=1473_pso,0.877205,140,-999,10170.4,10170.4,1,-999
14,gen=14_member=1474_pso,181.77,197,-999,594.006,594.006,1,-999
14,gen=14_member=1475_pso,97.5614,194,-999,1179.01,1179.01,1,-999
14,gen=14_member=1476_pso,26.4799,188,-999,2322.05,2322.05,1,-999
14,gen=14_member=1477_pso,5.34523,166,-999,6205.21,6205.21,1,-999
14,gen=14_member=1478_pso,0.258822,128,-999,11772.5,11772.5,1,-999
14,gen=14_member=1479_pso,336.151,199,-999,199.003,199.003,1,-999
14,gen=14_member=1480_pso,0.97071,143,-999,9747.4,9747.4,1,-999
14,gen=14_member=1481_pso,16.4922,182,-999,3429.09,3429.09,1,-999
14,gen=14_member=1482_pso,1.30601,148,-999,9022.37,9022.37,1,-999
14,gen=14_member=1483_pso,0.269095,130,-999,11515.5,11515.5,1,-999
14,gen=14_member=1484_pso,34.1594,190,-999,1945.04,1945.04,1,-999
14,gen=14_member=1485_pso,21.8626,185,-999,2880.07,2880.07,1,-999
14,gen=14_member=1486_pso,5.29209,165,-999,6370.21,6370.21,1,-999
14,gen=14_member=1487_pso,3.4328,160,-999,7180.27,7180.27,1,-999
14,gen=14_member=1488_pso,0.00147179,5,-999,19890.5,19890.5,1,-999
14,gen=14_member=1489_pso,0.181439,105,-999,14440.5,14440.5,1,-999
14,gen=14_member=1490_pso,0.0318528,29,-999,19494.5,19494.5,1,-999
14,gen=14_member=1491_pso,5.07235,164,-999,6534.23,6534.23,1,-999
14,gen=14_member=1492_pso,2.24135,156,-999,7810.32,7810.32,1,-999
14,gen=14_member=1493_pso,1.42147,149,-999,8874.38,8874.38,1,-999
14,gen=14_member=1494_pso,0.33996,132,-999,11254.5,11254.5,1,-999
14,gen=14_member=1495_pso,0.963408,142,-999,9889.41,9889.41,1,-999
14,gen=14_member=1496_pso,109.219,195,-999,985.011,985.011,1,-999
14,gen=14_member=1497_pso,4.09118,162,-999,6859.26,6859.26,1,-999
14,gen=14_member=1498_pso,9.58223,176,-999,4500.15,4500.15,1,-999
14,gen=14_member=1499_pso,1.9636,152,-999,8424.35,8424.35,1,-999
14,gen=13_member=1373_pso,0.000426779,1,-999,19900.5,19900.5,1,-999
14,gen=13_member=1353_pso,0.000821212,2,-999,19899.5,19899.5,1,-999
14,gen=12_member=1281_pso,0.00127376,4,-999,19894.5,19894.5,1,-999
14,gen=12_member=1285_pso,0.00512154,8,-999,19872.5,19872.5,1,-999
14,gen=7_member=772_pso,0.00629133,9,-999,19864.5,19864.5,1,-999
14,gen=9_member=989_pso,0.00640127,10,-999,19855.5,19855.5,1,-999
14,gen=12_member=1258_pso,0.00758467,11,-999,19845.5,19845.5,1,-999
14,gen=12_member=1287_pso,0.0111781,14,-999,19809.5,19809.5,1,-999
14,gen=12_member=1223_pso,0.0117107,15,-999,19795.5,19795.5,1,-999
14,gen=12_member=1284_pso,0.0124042,17,-999,19764.5,19764.5,1,-999
14,gen=13_member=1356_pso,0.0157651,18,-999,19747.5,19747.5,1,-999
14,gen=13_member=1307_pso,0.0174802,19,-999,19729.5,19729.5,1,-999
14,gen=13_member=1371_pso,0.0187885,22,-999,19669.5,19669.5,1,-999
14,gen=7_member=732_pso,0.0196801,23,-999,19647.5,19647.5,1,-999
14,gen=12_member=1290_pso,0.0213462,24,-999,19624.5,19624.5,1,-999
14,gen=13_member=1317_pso,0.0239066,26,-999,19575.5,19575.5,1,-999
14,gen=1_member=114_pso,0.0251893,27,-999,19549.5,19549.5,1,-999
14,gen=12_member=1240_pso,0.0309728,28,-999,19522.5,19522.5,1,-999
14,gen=13_member=1337_pso,0.0333609,30,-999,19465.5,19465.5,1,-999
14,gen=3_member=352_pso,0.0335051,31,-999,19435.5,19435.5,1,-999
14,gen=7_member=723_pso,0.034814,32,-999,19404.5,19404.5,1,-999
14,gen=8_member=812_pso,0.035259,33,-999,19372.5,19372.5,1,-999
14,gen=11_member=1177_pso,0.0354861,34,-999,19339.5,19339.5,1,-999
14,gen=11_member=1147_pso,0.0369318,35,-999,19305.5,19305.5,1,-999
14,gen=13_member=1334_pso,0.037637,36,-999,19270.5,19270.5,1,-999
14,gen=10_member=1006_pso,0.0411573,38,-999,19197.5,19197.5,1,-999
14,gen=12_member=1286_pso,0.0417042,39,-999,19159.5,19159.5,1,-999
14,gen=11_member=1196_pso,0.0435797,40,-999,19120.5,19120.5,1,-999
14,gen=12_member=1233_pso,0.0438395,41,-999,19080.5,19080.5,1,-999
14,gen=9_member=940_pso,0.0513656,43,-999,18997.5,18997.5,1,-999
14,gen=9_member=905_pso,0.0538261,44,-999,18954.5,18954.5,1,-999
14,gen=4_member=450_pso,0.0560049,45,-999,18910.5,18910.5,1,-999
14,gen=11_member=1164_pso,0.0565807,46,-999,18865.5,18865.5,1,-999
14,gen=11_member=1151_pso,0.0581115,47,-999,18819.5,18819.5,1,-999
14,gen=5_member=503_pso,0.0596551,48,-999,18772.5,18772.5,1,-999
14,gen=12_member=1226_pso,0.0633818,49,-999,18724.5,18724.5,1,-999
14,gen=7_member=749_pso,0.0639323,50,-999,18675.5,18675.5,1,-999
14,gen=8_member=861_pso,0.0675721,51,-999,18625.5,18625.5,1,-999
14,gen=13_member=1396_pso,0.0680781,53,-999,18522.5,18522.5,1,-999
14,gen=11_member=1171_pso,0.0698999,54,-999,18469.5,18469.5,1,-999
14,gen=4_member=413_pso,0.0749515,56,-999,18360.5,18360.5,1,-999
14,gen=8_member=840_pso,0.0753158,57,-999,18304.5,18304.5,1,-999
14,gen=13_member=1392_pso,0.0802931,58,-999,18247.5,18247.5,1,-999
14,gen=10_member=1027_pso,0.0871481,63,-999,17947.5,17947.5,1,-999
14,gen=11_member=1158_pso,0.0897388,64,-999,17884.5,17884.5,1,-999
14,gen=10_member=1086_pso,0.0974464,65,-999,17820.5,17820.5,1,-999
14,gen=6_member=630_pso,0.0979108,66,-999,17755.5,17755.5,1,-999
14,gen=12_member=1272_pso,0.102065,67,-999,17689.5,17689.5,1,-999
14,gen=11_member=1140_pso,0.106624,68,-999,17622.5,17622.5,1,-999
14,gen=7_member=724_pso,0.10911,70,-999,17485.5,17485.5,1,-999
14,gen=10_member=1010_pso,0.109131,71,-999,17415.5,17415.5,1,-999
14,gen=13_member=1305_pso,0.109495,72,-999,17344.5,17344.5,1,-999
14,gen=10_member=1088_pso,0.111624,73,-999,17272.5,17272.5,1,-999
14,gen=7_member=736_pso,0.117654,74,-999,17199.5,17199.5,1,-999
14,gen=12_member=1249_pso,0.119662,76,-999,17050.5,17050.5,1,-999
14,gen=13_member=1344_pso,0.122595,78,-999,16897.5,16897.5,1,-999
14,gen=7_member=726_pso,0.122733,79,-999,16819.5,16819.5,1,-999
14,gen=4_member=408_pso,0.126403,81,-999,16660.5,16660.5,1,-999
14,gen=12_member=1209_pso,0.12662,82,-999,16579.5,16579.5,1,-999
14,gen=12_member=1292_pso,0.126969,83,-999,16497.5,16497.5,1,-999
14,gen=10_member=1076_pso,0.127948,84,-999,16414.5,16414.5,1,-999
14,gen=11_member=1184_pso,0.128605,85,-999,16330.5,16330.5,1,-999
14,gen=8_member=804_pso,0.130494,86,-999,16245.5,16245.5,1,-999
14,gen=12_member=1231_pso,0.132142,87,-999,16159.5,16159.5,1,-999
14,gen=11_member=1120_pso,0.132483,88,-999,16072.5,16072.5,1,-999
14,gen=13_member=1384_pso,0.135771,89,-999,15984.5,15984.5,1,-999
14,gen=11_member=1165_pso,0.139916,90,-999,15895.5,15895.5,1,-999
14,gen=1_member=103_pso,0.148361,91,-999,15805.5,15805.5,1,-999
14,gen=8_member=821_pso,0.150156,92,-999,15714.5,15714.5,1,-999
14,gen=10_member=1032_pso,0.152734,93,-999,15622.5,15622.5,1,-999
14,gen=11_member=1101_pso,0.15391,94,-999,15529.5,15529.5,1,-999
14,gen=9_member=953_pso,0.154481,95,-999,15435.5,15435.5,1,-999
14,gen=4_member=421_pso,0.157483,96,-999,15340.5,15340.5,1,-999
14,gen=12_member=1296_pso,0.157677,97,-999,15244.5,15244.5,1,-999
14,gen=9_member=968_pso,0.159939,98,-999,15147.5,15147.5,1,-999
14,gen=13_member=1339_pso,0.163075,99,-999,15049.5,15049.5,1,-999
14,gen=12_member=1207_pso,0.16518,100,-999,14950.5,14950.5,1,-999
14,gen=4_member=494_pso,0.17677,102,-999,14749.5,14749.5,1,-999
14,gen=13_member=1300_pso,0.179551,104,-999,14544.5,14544.5,1,-999
14,gen=8_member=877_pso,0.187189,106,-999,14335.5,14335.5,1,-999
14,gen=11_member=1178_pso,0.1899,109,-999,14014.5,14014.5,1,-999
14,gen=8_member=846_pso,0.19139,110,-999,13905.5,13905.5,1,-999
14,gen=13_member=1327_pso,0.191638,111,-999,13795.5,13795.5,1,-999
14,gen=11_member=1198_pso,0.192751,112,-999,13684.5,13684.5,1,-999
14,gen=10_member=1024_pso,0.195646,113,-999,13572.5,13572.5,1,-999
14,gen=1_member=146_pso,0.197237,114,-999,13459.5,13459.5,1,-999
14,gen=13_member=1318_pso,0.204271,115,-999,13345.5,13345.5,1,-999
