child,parent_1,parent_2,parent_3
GEN=57_MEMBER=11481_PSO,GEN=50_MEMBER=10079_PSO,,
GEN=57_MEMBER=11483_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=57_MEMBER=11485_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=57_MEMBER=11487_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=57_MEMBER=11489_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=57_MEMBER=11491_PSO,GEN=41_MEMBER=8163_PSO,,
GEN=57_MEMBER=11493_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=57_MEMBER=11495_PSO,GEN=51_MEMBER=10293_PSO,,
GEN=57_MEMBER=11497_PSO,GEN=56_MEMBER=11129_PSO,,
GEN=57_MEMBER=11499_PSO,GEN=53_MEMBER=10609_PSO,,
GEN=58_MEMBER=11501_PSO,GEN=57_MEMBER=11409_PSO,,
GEN=58_MEMBER=11503_PSO,GEN=57_MEMBER=11469_PSO,,
GEN=58_MEMBER=11505_PSO,GEN=57_MEMBER=11447_PSO,,
GEN=58_MEMBER=11507_PSO,GEN=57_MEMBER=11443_PSO,,
GEN=58_MEMBER=11509_PSO,GEN=57_MEMBER=11499_PSO,,
GEN=58_MEMBER=11511_PSO,GEN=57_MEMBER=11471_PSO,,
GEN=58_MEMBER=11513_PSO,GEN=57_MEMBER=11351_PSO,,
GEN=58_MEMBER=11515_PSO,GEN=57_MEMBER=11317_PSO,,
GEN=58_MEMBER=11517_PSO,GEN=57_MEMBER=11363_PSO,,
GEN=58_MEMBER=11519_PSO,GEN=57_MEMBER=11325_PSO,,
GEN=58_MEMBER=11521_PSO,GEN=56_MEMBER=11229_PSO,,
GEN=58_MEMBER=11523_PSO,GEN=56_MEMBER=11191_PSO,,
GEN=58_MEMBER=11525_PSO,GEN=56_MEMBER=11279_PSO,,
GEN=58_MEMBER=11527_PSO,GEN=56_MEMBER=11285_PSO,,
GEN=58_MEMBER=11529_PSO,GEN=57_MEMBER=11461_PSO,,
GEN=58_MEMBER=11531_PSO,GEN=57_MEMBER=11497_PSO,,
GEN=58_MEMBER=11533_PSO,GEN=56_MEMBER=11269_PSO,,
GEN=58_MEMBER=11535_PSO,GEN=57_MEMBER=11481_PSO,,
GEN=58_MEMBER=11537_PSO,GEN=57_MEMBER=11479_PSO,,
GEN=58_MEMBER=11539_PSO,GEN=57_MEMBER=11379_PSO,,
GEN=58_MEMBER=11541_PSO,GEN=57_MEMBER=11491_PSO,,
GEN=58_MEMBER=11543_PSO,GEN=57_MEMBER=11445_PSO,,
GEN=58_MEMBER=11545_PSO,GEN=57_MEMBER=11377_PSO,,
GEN=58_MEMBER=11547_PSO,GEN=57_MEMBER=11423_PSO,,
GEN=58_MEMBER=11549_PSO,GEN=56_MEMBER=11273_PSO,,
GEN=58_MEMBER=11551_PSO,GEN=57_MEMBER=11493_PSO,,
GEN=58_MEMBER=11553_PSO,GEN=56_MEMBER=11253_PSO,,
GEN=58_MEMBER=11555_PSO,GEN=57_MEMBER=11415_PSO,,
GEN=58_MEMBER=11557_PSO,GEN=57_MEMBER=11427_PSO,,
GEN=58_MEMBER=11559_PSO,GEN=56_MEMBER=11151_PSO,,
GEN=58_MEMBER=11561_PSO,GEN=56_MEMBER=11267_PSO,,
GEN=58_MEMBER=11563_PSO,GEN=57_MEMBER=11369_PSO,,
GEN=58_MEMBER=11565_PSO,GEN=56_MEMBER=11283_PSO,,
GEN=58_MEMBER=11567_PSO,GEN=57_MEMBER=11449_PSO,,
GEN=58_MEMBER=11569_PSO,GEN=57_MEMBER=11319_PSO,,
GEN=58_MEMBER=11571_PSO,GEN=57_MEMBER=11487_PSO,,
GEN=58_MEMBER=11573_PSO,GEN=55_MEMBER=10975_PSO,,
GEN=58_MEMBER=11575_PSO,GEN=57_MEMBER=11361_PSO,,
GEN=58_MEMBER=11577_PSO,GEN=53_MEMBER=10661_PSO,,
GEN=58_MEMBER=11579_PSO,GEN=50_MEMBER=9997_PSO,,
GEN=58_MEMBER=11581_PSO,GEN=56_MEMBER=11297_PSO,,
GEN=58_MEMBER=11583_PSO,GEN=55_MEMBER=10947_PSO,,
GEN=58_MEMBER=11585_PSO,GEN=56_MEMBER=11289_PSO,,
GEN=58_MEMBER=11587_PSO,GEN=57_MEMBER=11477_PSO,,
GEN=58_MEMBER=11589_PSO,GEN=57_MEMBER=11391_PSO,,
GEN=58_MEMBER=11591_PSO,GEN=57_MEMBER=11459_PSO,,
GEN=58_MEMBER=11593_PSO,GEN=57_MEMBER=11411_PSO,,
GEN=58_MEMBER=11595_PSO,GEN=55_MEMBER=11025_PSO,,
GEN=58_MEMBER=11597_PSO,GEN=56_MEMBER=11201_PSO,,
GEN=58_MEMBER=11599_PSO,GEN=54_MEMBER=10713_PSO,,
GEN=58_MEMBER=11601_PSO,GEN=54_MEMBER=10769_PSO,,
GEN=58_MEMBER=11603_PSO,GEN=56_MEMBER=11227_PSO,,
GEN=58_MEMBER=11605_PSO,GEN=56_MEMBER=11257_PSO,,
GEN=58_MEMBER=11607_PSO,GEN=56_MEMBER=11209_PSO,,
GEN=58_MEMBER=11609_PSO,GEN=50_MEMBER=9903_PSO,,
GEN=58_MEMBER=11611_PSO,GEN=55_MEMBER=11015_PSO,,
GEN=58_MEMBER=11613_PSO,GEN=57_MEMBER=11437_PSO,,
GEN=58_MEMBER=11615_PSO,GEN=57_MEMBER=11453_PSO,,
GEN=58_MEMBER=11617_PSO,GEN=55_MEMBER=11075_PSO,,
GEN=58_MEMBER=11619_PSO,GEN=47_MEMBER=9303_PSO,,
GEN=58_MEMBER=11621_PSO,GEN=57_MEMBER=11489_PSO,,
GEN=58_MEMBER=11623_PSO,GEN=57_MEMBER=11303_PSO,,
GEN=58_MEMBER=11625_PSO,GEN=53_MEMBER=10625_PSO,,
GEN=58_MEMBER=11627_PSO,GEN=57_MEMBER=11397_PSO,,
GEN=58_MEMBER=11629_PSO,GEN=56_MEMBER=11197_PSO,,
GEN=58_MEMBER=11631_PSO,GEN=55_MEMBER=11063_PSO,,
GEN=58_MEMBER=11633_PSO,GEN=55_MEMBER=10911_PSO,,
GEN=58_MEMBER=11635_PSO,GEN=56_MEMBER=11287_PSO,,
GEN=58_MEMBER=11637_PSO,GEN=57_MEMBER=11451_PSO,,
GEN=58_MEMBER=11639_PSO,GEN=57_MEMBER=11337_PSO,,
GEN=58_MEMBER=11641_PSO,GEN=56_MEMBER=11103_PSO,,
GEN=58_MEMBER=11643_PSO,GEN=55_MEMBER=11097_PSO,,
GEN=58_MEMBER=11645_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=58_MEMBER=11647_PSO,GEN=55_MEMBER=11053_PSO,,
GEN=58_MEMBER=11649_PSO,GEN=46_MEMBER=9253_PSO,,
GEN=58_MEMBER=11651_PSO,GEN=36_MEMBER=7219_PSO,,
GEN=58_MEMBER=11653_PSO,GEN=57_MEMBER=11455_PSO,,
GEN=58_MEMBER=11655_PSO,GEN=57_MEMBER=11405_PSO,,
GEN=58_MEMBER=11657_PSO,GEN=48_MEMBER=9661_PSO,,
GEN=58_MEMBER=11659_PSO,GEN=50_MEMBER=10065_PSO,,
GEN=58_MEMBER=11661_PSO,GEN=52_MEMBER=10479_PSO,,
GEN=58_MEMBER=11663_PSO,GEN=53_MEMBER=10687_PSO,,
GEN=58_MEMBER=11665_PSO,GEN=50_MEMBER=10051_PSO,,
GEN=58_MEMBER=11667_PSO,GEN=57_MEMBER=11441_PSO,,
GEN=58_MEMBER=11669_PSO,GEN=52_MEMBER=10333_PSO,,
GEN=58_MEMBER=11671_PSO,GEN=51_MEMBER=10127_PSO,,
GEN=58_MEMBER=11673_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=58_MEMBER=11675_PSO,GEN=53_MEMBER=10557_PSO,,
GEN=58_MEMBER=11677_PSO,GEN=57_MEMBER=11309_PSO,,
GEN=58_MEMBER=11679_PSO,GEN=55_MEMBER=10997_PSO,,
GEN=58_MEMBER=11681_PSO,GEN=50_MEMBER=10079_PSO,,
GEN=58_MEMBER=11683_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=58_MEMBER=11685_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=58_MEMBER=11687_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=58_MEMBER=11689_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=58_MEMBER=11691_PSO,GEN=41_MEMBER=8163_PSO,,
GEN=58_MEMBER=11693_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=58_MEMBER=11695_PSO,GEN=57_MEMBER=11495_PSO,,
GEN=58_MEMBER=11697_PSO,GEN=56_MEMBER=11129_PSO,,
GEN=58_MEMBER=11699_PSO,GEN=53_MEMBER=10609_PSO,,
GEN=59_MEMBER=11701_PSO,GEN=58_MEMBER=11699_PSO,,
GEN=59_MEMBER=11703_PSO,GEN=58_MEMBER=11681_PSO,,
GEN=59_MEMBER=11705_PSO,GEN=58_MEMBER=11697_PSO,,
GEN=59_MEMBER=11707_PSO,GEN=58_MEMBER=11671_PSO,,
GEN=59_MEMBER=11709_PSO,GEN=58_MEMBER=11679_PSO,,
GEN=59_MEMBER=11711_PSO,GEN=58_MEMBER=11627_PSO,,
GEN=59_MEMBER=11713_PSO,GEN=58_MEMBER=11687_PSO,,
GEN=59_MEMBER=11715_PSO,GEN=58_MEMBER=11695_PSO,,
GEN=59_MEMBER=11717_PSO,GEN=58_MEMBER=11693_PSO,,
GEN=59_MEMBER=11719_PSO,GEN=57_MEMBER=11325_PSO,,
GEN=59_MEMBER=11721_PSO,GEN=58_MEMBER=11651_PSO,,
GEN=59_MEMBER=11723_PSO,GEN=56_MEMBER=11191_PSO,,
GEN=59_MEMBER=11725_PSO,GEN=56_MEMBER=11279_PSO,,
GEN=59_MEMBER=11727_PSO,GEN=56_MEMBER=11285_PSO,,
GEN=59_MEMBER=11729_PSO,GEN=58_MEMBER=11581_PSO,,
GEN=59_MEMBER=11731_PSO,GEN=58_MEMBER=11673_PSO,,
GEN=59_MEMBER=11733_PSO,GEN=56_MEMBER=11269_PSO,,
GEN=59_MEMBER=11735_PSO,GEN=57_MEMBER=11481_PSO,,
GEN=59_MEMBER=11737_PSO,GEN=58_MEMBER=11573_PSO,,
GEN=59_MEMBER=11739_PSO,GEN=57_MEMBER=11379_PSO,,
GEN=59_MEMBER=11741_PSO,GEN=58_MEMBER=11557_PSO,,
GEN=59_MEMBER=11743_PSO,GEN=57_MEMBER=11445_PSO,,
GEN=59_MEMBER=11745_PSO,GEN=58_MEMBER=11609_PSO,,
GEN=59_MEMBER=11747_PSO,GEN=58_MEMBER=11615_PSO,,
GEN=59_MEMBER=11749_PSO,GEN=58_MEMBER=11553_PSO,,
GEN=59_MEMBER=11751_PSO,GEN=58_MEMBER=11527_PSO,,
GEN=59_MEMBER=11753_PSO,GEN=58_MEMBER=11601_PSO,,
GEN=59_MEMBER=11755_PSO,GEN=58_MEMBER=11649_PSO,,
GEN=59_MEMBER=11757_PSO,GEN=58_MEMBER=11635_PSO,,
GEN=59_MEMBER=11759_PSO,GEN=58_MEMBER=11531_PSO,,
GEN=59_MEMBER=11761_PSO,GEN=56_MEMBER=11267_PSO,,
GEN=59_MEMBER=11763_PSO,GEN=58_MEMBER=11657_PSO,,
GEN=59_MEMBER=11765_PSO,GEN=58_MEMBER=11633_PSO,,
GEN=59_MEMBER=11767_PSO,GEN=57_MEMBER=11449_PSO,,
GEN=59_MEMBER=11769_PSO,GEN=58_MEMBER=11653_PSO,,
GEN=59_MEMBER=11771_PSO,GEN=58_MEMBER=11607_PSO,,
GEN=59_MEMBER=11773_PSO,GEN=55_MEMBER=10975_PSO,,
GEN=59_MEMBER=11775_PSO,GEN=58_MEMBER=11625_PSO,,
GEN=59_MEMBER=11777_PSO,GEN=58_MEMBER=11595_PSO,,
GEN=59_MEMBER=11779_PSO,GEN=50_MEMBER=9997_PSO,,
GEN=59_MEMBER=11781_PSO,GEN=58_MEMBER=11567_PSO,,
GEN=59_MEMBER=11783_PSO,GEN=55_MEMBER=10947_PSO,,
GEN=59_MEMBER=11785_PSO,GEN=56_MEMBER=11289_PSO,,
GEN=59_MEMBER=11787_PSO,GEN=57_MEMBER=11477_PSO,,
GEN=59_MEMBER=11789_PSO,GEN=57_MEMBER=11391_PSO,,
GEN=59_MEMBER=11791_PSO,GEN=58_MEMBER=11535_PSO,,
GEN=59_MEMBER=11793_PSO,GEN=58_MEMBER=11669_PSO,,
GEN=59_MEMBER=11795_PSO,GEN=55_MEMBER=11025_PSO,,
GEN=59_MEMBER=11797_PSO,GEN=58_MEMBER=11659_PSO,,
GEN=59_MEMBER=11799_PSO,GEN=58_MEMBER=11623_PSO,,
GEN=59_MEMBER=11801_PSO,GEN=58_MEMBER=11663_PSO,,
GEN=59_MEMBER=11803_PSO,GEN=56_MEMBER=11227_PSO,,
GEN=59_MEMBER=11805_PSO,GEN=58_MEMBER=11617_PSO,,
GEN=59_MEMBER=11807_PSO,GEN=58_MEMBER=11647_PSO,,
GEN=59_MEMBER=11809_PSO,GEN=50_MEMBER=9903_PSO,,
GEN=59_MEMBER=11811_PSO,GEN=58_MEMBER=11591_PSO,,
GEN=59_MEMBER=11813_PSO,GEN=57_MEMBER=11437_PSO,,
GEN=59_MEMBER=11815_PSO,GEN=57_MEMBER=11453_PSO,,
GEN=59_MEMBER=11817_PSO,GEN=58_MEMBER=11613_PSO,,
GEN=59_MEMBER=11819_PSO,GEN=47_MEMBER=9303_PSO,,
GEN=59_MEMBER=11821_PSO,GEN=58_MEMBER=11559_PSO,,
GEN=59_MEMBER=11823_PSO,GEN=57_MEMBER=11303_PSO,,
GEN=59_MEMBER=11825_PSO,GEN=53_MEMBER=10625_PSO,,
GEN=59_MEMBER=11827_PSO,GEN=57_MEMBER=11397_PSO,,
GEN=59_MEMBER=11829_PSO,GEN=58_MEMBER=11577_PSO,,
GEN=59_MEMBER=11831_PSO,GEN=55_MEMBER=11063_PSO,,
GEN=59_MEMBER=11833_PSO,GEN=55_MEMBER=10911_PSO,,
GEN=59_MEMBER=11835_PSO,GEN=56_MEMBER=11287_PSO,,
GEN=59_MEMBER=11837_PSO,GEN=57_MEMBER=11451_PSO,,
GEN=59_MEMBER=11839_PSO,GEN=57_MEMBER=11337_PSO,,
GEN=59_MEMBER=11841_PSO,GEN=56_MEMBER=11103_PSO,,
GEN=59_MEMBER=11843_PSO,GEN=58_MEMBER=11533_PSO,,
GEN=59_MEMBER=11845_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=59_MEMBER=11847_PSO,GEN=55_MEMBER=11053_PSO,,
GEN=59_MEMBER=11849_PSO,GEN=58_MEMBER=11637_PSO,,
GEN=59_MEMBER=11851_PSO,GEN=58_MEMBER=11563_PSO,,
GEN=59_MEMBER=11853_PSO,GEN=58_MEMBER=11537_PSO,,
GEN=59_MEMBER=11855_PSO,GEN=57_MEMBER=11405_PSO,,
GEN=59_MEMBER=11857_PSO,GEN=58_MEMBER=11665_PSO,,
GEN=59_MEMBER=11859_PSO,GEN=58_MEMBER=11631_PSO,,
GEN=59_MEMBER=11861_PSO,GEN=52_MEMBER=10479_PSO,,
GEN=59_MEMBER=11863_PSO,GEN=53_MEMBER=10687_PSO,,
GEN=59_MEMBER=11865_PSO,GEN=50_MEMBER=10051_PSO,,
GEN=59_MEMBER=11867_PSO,GEN=58_MEMBER=11629_PSO,,
GEN=59_MEMBER=11869_PSO,GEN=58_MEMBER=11587_PSO,,
GEN=59_MEMBER=11871_PSO,GEN=51_MEMBER=10127_PSO,,
GEN=59_MEMBER=11873_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=59_MEMBER=11875_PSO,GEN=58_MEMBER=11691_PSO,,
GEN=59_MEMBER=11877_PSO,GEN=57_MEMBER=11309_PSO,,
GEN=59_MEMBER=11879_PSO,GEN=55_MEMBER=10997_PSO,,
GEN=59_MEMBER=11881_PSO,GEN=50_MEMBER=10079_PSO,,
GEN=59_MEMBER=11883_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=59_MEMBER=11885_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=59_MEMBER=11887_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=59_MEMBER=11889_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=59_MEMBER=11891_PSO,GEN=41_MEMBER=8163_PSO,,
GEN=59_MEMBER=11893_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=59_MEMBER=11895_PSO,GEN=57_MEMBER=11495_PSO,,
GEN=59_MEMBER=11897_PSO,GEN=56_MEMBER=11129_PSO,,
GEN=59_MEMBER=11899_PSO,GEN=53_MEMBER=10609_PSO,,
GEN=60_MEMBER=11901_PSO,GEN=59_MEMBER=11893_PSO,,
GEN=60_MEMBER=11903_PSO,GEN=59_MEMBER=11807_PSO,,
GEN=60_MEMBER=11905_PSO,GEN=59_MEMBER=11821_PSO,,
GEN=60_MEMBER=11907_PSO,GEN=59_MEMBER=11839_PSO,,
GEN=60_MEMBER=11909_PSO,GEN=59_MEMBER=11861_PSO,,
GEN=60_MEMBER=11911_PSO,GEN=59_MEMBER=11749_PSO,,
GEN=60_MEMBER=11913_PSO,GEN=59_MEMBER=11891_PSO,,
GEN=60_MEMBER=11915_PSO,GEN=59_MEMBER=11759_PSO,,
GEN=60_MEMBER=11917_PSO,GEN=59_MEMBER=11745_PSO,,
GEN=60_MEMBER=11919_PSO,GEN=59_MEMBER=11871_PSO,,
GEN=60_MEMBER=11921_PSO,GEN=59_MEMBER=11791_PSO,,
GEN=60_MEMBER=11923_PSO,GEN=59_MEMBER=11849_PSO,,
GEN=60_MEMBER=11925_PSO,GEN=59_MEMBER=11825_PSO,,
GEN=60_MEMBER=11927_PSO,GEN=59_MEMBER=11813_PSO,,
GEN=60_MEMBER=11929_PSO,GEN=58_MEMBER=11581_PSO,,
GEN=60_MEMBER=11931_PSO,GEN=59_MEMBER=11727_PSO,,
GEN=60_MEMBER=11933_PSO,GEN=56_MEMBER=11269_PSO,,
GEN=60_MEMBER=11935_PSO,GEN=59_MEMBER=11859_PSO,,
GEN=60_MEMBER=11937_PSO,GEN=59_MEMBER=11765_PSO,,
GEN=60_MEMBER=11939_PSO,GEN=59_MEMBER=11843_PSO,,
GEN=60_MEMBER=11941_PSO,GEN=59_MEMBER=11761_PSO,,
GEN=60_MEMBER=11943_PSO,GEN=59_MEMBER=11795_PSO,,
GEN=60_MEMBER=11945_PSO,GEN=58_MEMBER=11609_PSO,,
GEN=60_MEMBER=11947_PSO,GEN=59_MEMBER=11743_PSO,,
GEN=60_MEMBER=11949_PSO,GEN=58_MEMBER=11553_PSO,,
GEN=60_MEMBER=11951_PSO,GEN=58_MEMBER=11527_PSO,,
GEN=60_MEMBER=11953_PSO,GEN=59_MEMBER=11705_PSO,,
GEN=60_MEMBER=11955_PSO,GEN=59_MEMBER=11779_PSO,,
GEN=60_MEMBER=11957_PSO,GEN=59_MEMBER=11827_PSO,,
GEN=60_MEMBER=11959_PSO,GEN=59_MEMBER=11809_PSO,,
GEN=60_MEMBER=11961_PSO,GEN=59_MEMBER=11805_PSO,,
GEN=60_MEMBER=11963_PSO,GEN=58_MEMBER=11657_PSO,,
GEN=60_MEMBER=11965_PSO,GEN=58_MEMBER=11633_PSO,,
GEN=60_MEMBER=11967_PSO,GEN=57_MEMBER=11449_PSO,,
GEN=60_MEMBER=11969_PSO,GEN=59_MEMBER=11887_PSO,,
GEN=60_MEMBER=11971_PSO,GEN=59_MEMBER=11755_PSO,,
GEN=60_MEMBER=11973_PSO,GEN=59_MEMBER=11875_PSO,,
GEN=60_MEMBER=11975_PSO,GEN=59_MEMBER=11879_PSO,,
GEN=60_MEMBER=11977_PSO,GEN=59_MEMBER=11707_PSO,,
GEN=60_MEMBER=11979_PSO,GEN=50_MEMBER=9997_PSO,,
GEN=60_MEMBER=11981_PSO,GEN=59_MEMBER=11767_PSO,,
GEN=60_MEMBER=11983_PSO,GEN=55_MEMBER=10947_PSO,,
GEN=60_MEMBER=11985_PSO,GEN=56_MEMBER=11289_PSO,,
GEN=60_MEMBER=11987_PSO,GEN=59_MEMBER=11895_PSO,,
GEN=60_MEMBER=11989_PSO,GEN=57_MEMBER=11391_PSO,,
GEN=60_MEMBER=11991_PSO,GEN=59_MEMBER=11897_PSO,,
GEN=60_MEMBER=11993_PSO,GEN=59_MEMBER=11835_PSO,,
GEN=60_MEMBER=11995_PSO,GEN=55_MEMBER=11025_PSO,,
GEN=60_MEMBER=11997_PSO,GEN=59_MEMBER=11881_PSO,,
GEN=60_MEMBER=11999_PSO,GEN=58_MEMBER=11623_PSO,,
GEN=60_MEMBER=12001_PSO,GEN=59_MEMBER=11853_PSO,,
GEN=60_MEMBER=12003_PSO,GEN=56_MEMBER=11227_PSO,,
GEN=60_MEMBER=12005_PSO,GEN=59_MEMBER=11799_PSO,,
GEN=60_MEMBER=12007_PSO,GEN=59_MEMBER=11841_PSO,,
GEN=60_MEMBER=12009_PSO,GEN=59_MEMBER=11883_PSO,,
GEN=60_MEMBER=12011_PSO,GEN=59_MEMBER=11709_PSO,,
GEN=60_MEMBER=12013_PSO,GEN=57_MEMBER=11437_PSO,,
GEN=60_MEMBER=12015_PSO,GEN=57_MEMBER=11453_PSO,,
GEN=60_MEMBER=12017_PSO,GEN=58_MEMBER=11613_PSO,,
GEN=60_MEMBER=12019_PSO,GEN=47_MEMBER=9303_PSO,,
GEN=60_MEMBER=12021_PSO,GEN=59_MEMBER=11851_PSO,,
GEN=60_MEMBER=12023_PSO,GEN=57_MEMBER=11303_PSO,,
GEN=60_MEMBER=12025_PSO,GEN=53_MEMBER=10625_PSO,,
GEN=60_MEMBER=12027_PSO,GEN=57_MEMBER=11397_PSO,,
GEN=60_MEMBER=12029_PSO,GEN=59_MEMBER=11775_PSO,,
GEN=60_MEMBER=12031_PSO,GEN=55_MEMBER=11063_PSO,,
GEN=60_MEMBER=12033_PSO,GEN=59_MEMBER=11857_PSO,,
GEN=60_MEMBER=12035_PSO,GEN=56_MEMBER=11287_PSO,,
GEN=60_MEMBER=12037_PSO,GEN=57_MEMBER=11451_PSO,,
GEN=60_MEMBER=12039_PSO,GEN=57_MEMBER=11337_PSO,,
GEN=60_MEMBER=12041_PSO,GEN=56_MEMBER=11103_PSO,,
GEN=60_MEMBER=12043_PSO,GEN=58_MEMBER=11533_PSO,,
GEN=60_MEMBER=12045_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=60_MEMBER=12047_PSO,GEN=55_MEMBER=11053_PSO,,
GEN=60_MEMBER=12049_PSO,GEN=58_MEMBER=11637_PSO,,
GEN=60_MEMBER=12051_PSO,GEN=58_MEMBER=11563_PSO,,
GEN=60_MEMBER=12053_PSO,GEN=58_MEMBER=11537_PSO,,
GEN=60_MEMBER=12055_PSO,GEN=57_MEMBER=11405_PSO,,
GEN=60_MEMBER=12057_PSO,GEN=58_MEMBER=11665_PSO,,
GEN=60_MEMBER=12059_PSO,GEN=59_MEMBER=11833_PSO,,
GEN=60_MEMBER=12061_PSO,GEN=59_MEMBER=11751_PSO,,
GEN=60_MEMBER=12063_PSO,GEN=59_MEMBER=11721_PSO,,
GEN=60_MEMBER=12065_PSO,GEN=50_MEMBER=10051_PSO,,
GEN=60_MEMBER=12067_PSO,GEN=58_MEMBER=11629_PSO,,
GEN=60_MEMBER=12069_PSO,GEN=58_MEMBER=11587_PSO,,
GEN=60_MEMBER=12071_PSO,GEN=59_MEMBER=11899_PSO,,
GEN=60_MEMBER=12073_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=60_MEMBER=12075_PSO,GEN=58_MEMBER=11691_PSO,,
GEN=60_MEMBER=12077_PSO,GEN=59_MEMBER=11867_PSO,,
GEN=60_MEMBER=12079_PSO,GEN=55_MEMBER=10997_PSO,,
GEN=60_MEMBER=12081_PSO,GEN=59_MEMBER=11877_PSO,,
GEN=60_MEMBER=12083_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=60_MEMBER=12085_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=60_MEMBER=12087_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=60_MEMBER=12089_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=60_MEMBER=12091_PSO,GEN=59_MEMBER=11889_PSO,,
GEN=60_MEMBER=12093_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=60_MEMBER=12095_PSO,GEN=57_MEMBER=11495_PSO,,
GEN=60_MEMBER=12097_PSO,GEN=56_MEMBER=11129_PSO,,
GEN=60_MEMBER=12099_PSO,GEN=53_MEMBER=10609_PSO,,
GEN=61_MEMBER=12101_PSO,GEN=60_MEMBER=12081_PSO,,
GEN=61_MEMBER=12103_PSO,GEN=60_MEMBER=12057_PSO,,
GEN=61_MEMBER=12105_PSO,GEN=60_MEMBER=12023_PSO,,
GEN=61_MEMBER=12107_PSO,GEN=60_MEMBER=12049_PSO,,
GEN=61_MEMBER=12109_PSO,GEN=60_MEMBER=11973_PSO,,
GEN=61_MEMBER=12111_PSO,GEN=60_MEMBER=11967_PSO,,
GEN=61_MEMBER=12113_PSO,GEN=59_MEMBER=11891_PSO,,
GEN=61_MEMBER=12115_PSO,GEN=60_MEMBER=11991_PSO,,
GEN=61_MEMBER=12117_PSO,GEN=60_MEMBER=12041_PSO,,
GEN=61_MEMBER=12119_PSO,GEN=60_MEMBER=12099_PSO,,
GEN=61_MEMBER=12121_PSO,GEN=59_MEMBER=11791_PSO,,
GEN=61_MEMBER=12123_PSO,GEN=60_MEMBER=12095_PSO,,
GEN=61_MEMBER=12125_PSO,GEN=60_MEMBER=12031_PSO,,
GEN=61_MEMBER=12127_PSO,GEN=60_MEMBER=12071_PSO,,
GEN=61_MEMBER=12129_PSO,GEN=60_MEMBER=11921_PSO,,
GEN=61_MEMBER=12131_PSO,GEN=60_MEMBER=12097_PSO,,
GEN=61_MEMBER=12133_PSO,GEN=60_MEMBER=12069_PSO,,
GEN=61_MEMBER=12135_PSO,GEN=60_MEMBER=12059_PSO,,
GEN=61_MEMBER=12137_PSO,GEN=60_MEMBER=12077_PSO,,
GEN=61_MEMBER=12139_PSO,GEN=59_MEMBER=11843_PSO,,
GEN=61_MEMBER=12141_PSO,GEN=59_MEMBER=11761_PSO,,
GEN=61_MEMBER=12143_PSO,GEN=60_MEMBER=12021_PSO,,
GEN=61_MEMBER=12145_PSO,GEN=58_MEMBER=11609_PSO,,
GEN=61_MEMBER=12147_PSO,GEN=60_MEMBER=12039_PSO,,
GEN=61_MEMBER=12149_PSO,GEN=60_MEMBER=11923_PSO,,
GEN=61_MEMBER=12151_PSO,GEN=60_MEMBER=11999_PSO,,
GEN=61_MEMBER=12153_PSO,GEN=60_MEMBER=12029_PSO,,
GEN=61_MEMBER=12155_PSO,GEN=60_MEMBER=12087_PSO,,
GEN=61_MEMBER=12157_PSO,GEN=60_MEMBER=11993_PSO,,
GEN=61_MEMBER=12159_PSO,GEN=60_MEMBER=11983_PSO,,
GEN=61_MEMBER=12161_PSO,GEN=60_MEMBER=11903_PSO,,
GEN=61_MEMBER=12163_PSO,GEN=60_MEMBER=11957_PSO,,
GEN=61_MEMBER=12165_PSO,GEN=60_MEMBER=12047_PSO,,
GEN=61_MEMBER=12167_PSO,GEN=57_MEMBER=11449_PSO,,
GEN=61_MEMBER=12169_PSO,GEN=59_MEMBER=11887_PSO,,
GEN=61_MEMBER=12171_PSO,GEN=59_MEMBER=11755_PSO,,
GEN=61_MEMBER=12173_PSO,GEN=60_MEMBER=11987_PSO,,
GEN=61_MEMBER=12175_PSO,GEN=59_MEMBER=11879_PSO,,
GEN=61_MEMBER=12177_PSO,GEN=59_MEMBER=11707_PSO,,
